Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_State,Right_State
725,14.5,534.0892374515533,261.8056207895279,550.6192624568939,207.50061124563217,538.408774137497,142.4556478857994,460.8371436595917,260.7519954442978,422.60831594467163,214.51148986816406,421.91472351551056,155.1882952451706,145.88929861372876,134.55353431434355,FLEXED,FLEXED
726,14.52,534.0649366378784,261.48104667663574,548.8812983036041,205.00363558530807,538.4886503219604,138.65269124507904,460.87222695350647,259.5798432826996,424.3451803922653,212.0547205209732,422.6734936237335,151.95796340703964,149.38245146012744,138.20063643482746,FLEXED,FLEXED
727,14.54,533.899337053299,261.40243113040924,546.5300738811493,202.89513766765594,538.4971797466278,136.5831658244133,460.86300015449524,258.79883766174316,425.5485266447067,209.9821776151657,422.6806551218033,148.45285266637802,153.03044915107952,141.28921637240552,FLEXED,FLEXED
728,14.56,533.844405412674,261.12289130687714,545.340621471405,202.00021862983704,538.7900233268738,134.83416438102722,460.85516810417175,257.9246520996094,427.28163599967957,208.13802480697632,422.9156970977783,145.7678809762001,156.35347875975015,144.20953076923226,FLEXED,FLEXED
729,14.58,533.771288394928,260.5776786804199,543.8517808914185,199.94356781244278,539.0709042549133,132.91575461626053,460.89271903038025,257.5321912765503,428.4402698278427,207.04694241285324,423.07070195674896,143.83938610553741,159.9308106162764,146.81103397628263,FLEXED,FLEXED
730,14.6,533.6454927921295,260.12529730796814,542.3776388168335,200.01117289066315,539.5139515399933,131.8754330277443,460.8695447444916,257.43254721164703,428.8920611143112,205.33138811588287,423.1100231409073,140.52904397249222,163.30886308017588,149.30521909309712,EXTENDED,FLEXED
731,14.62,533.5801005363464,259.51101779937744,541.3873136043549,199.44557547569275,539.7668302059174,130.11255115270615,460.97061038017273,256.83916211128235,430.1915645599365,204.356150329113,423.2510805130005,139.5061433315277,166.28030283004088,151.63939650190133,EXTENDED,FLEXED
732,14.64,533.5792422294617,259.0816766023636,540.2486085891724,199.03299808502197,539.9121522903442,128.87076884508133,460.9819829463959,256.3416659832001,431.31624162197113,202.8350830078125,423.32358062267303,137.57606595754623,168.77567860870982,153.87758797903496,EXTENDED,FLEXED
733,14.66,533.55912566185,258.7294489145279,539.6511197090149,198.09946864843369,540.3104603290558,128.57791185379028,461.02720499038696,255.9188961982727,432.66936242580414,201.73564553260803,423.5551357269287,136.20801866054535,171.05161360018715,155.93394381058252,EXTENDED,FLEXED
734,14.68,533.5099875926971,258.4182322025299,538.7990355491638,196.86865657567978,540.5835092067719,127.42999345064163,461.1357271671295,255.74672520160675,433.4564834833145,201.68835818767548,423.9432781934738,135.74419766664505,173.06753737469572,157.72854273803563,EXTENDED,FLEXED
735,14.7,533.4304332733154,258.21996331214905,538.288289308548,196.42831832170486,540.6522274017334,127.35957205295563,461.1539661884308,255.61202466487885,434.02315378189087,201.70518904924393,424.5203286409378,135.35091876983643,174.69487666926776,159.30364291693002,EXTENDED,FLEXED
736,14.72,533.4288239479065,258.03961157798767,538.103324174881,196.00616544485092,540.6493306159973,127.07775235176086,461.16732358932495,255.57739734649658,434.21485126018524,201.82411819696426,424.9615252017975,135.02952307462692,176.00500000933891,160.41136079402352,EXTENDED,EXTENDED
737,14.74,533.4313452243805,257.9515814781189,537.92484998703,195.9744617342949,540.5865132808685,127.06755995750427,461.1760675907135,255.5904597043991,434.4524949789047,202.1030679345131,425.0795692205429,134.8131224513054,176.94052298348979,161.09231820551815,EXTENDED,EXTENDED
738,14.76,533.4302186965942,257.8938066959381,537.7836048603058,195.65098732709885,540.5929505825043,126.41721814870834,461.1786961555481,255.65738081932068,434.5157414674759,202.3447483778,425.0817149877548,134.84817892313004,177.64395032077547,161.3110518209009,EXTENDED,EXTENDED
739,14.78,533.3704590797424,257.83817768096924,537.6800179481506,195.1655074954033,540.6442880630493,125.87027549743652,461.17499470710754,255.76646625995636,434.5632702112198,202.52464413642883,425.0978618860245,134.74874943494797,178.03498790629737,161.37062453667178,EXTENDED,EXTENDED
740,14.8,533.3549559116364,257.74574875831604,537.6988470554352,195.04162967205048,540.6697154045105,125.56938529014587,461.18524074554443,255.86058497428894,434.68611538410187,202.7003824710846,425.14670491218567,134.95287895202637,178.2391289793753,161.38770847350503,EXTENDED,EXTENDED
741,14.82,533.3150446414948,257.69510865211487,537.7072155475616,195.15269994735718,540.6770646572113,125.73788166046143,461.2084150314331,256.08471035957336,434.8082363605499,202.84361243247986,425.1850873231888,135.19167602062225,178.3644717284662,161.4803435363378,EXTENDED,EXTENDED
742,14.84,533.312737941742,257.67190754413605,537.6760482788086,195.30763775110245,540.6859159469604,125.98664313554764,461.2378656864166,256.37103617191315,434.9113404750824,202.94992178678513,425.2078592777252,135.35220623016357,178.4482288830988,161.5907972746403,EXTENDED,EXTENDED
743,14.86,533.3101630210876,257.645782828331,537.677925825119,195.427143573761,540.6924068927765,126.16602927446365,461.2960159778595,256.51450753211975,434.97979044914246,203.01775485277176,425.2260446548462,135.37983298301697,178.478980207655,161.71604708342093,EXTENDED,EXTENDED
744,14.88,533.3081781864166,257.634437084198,537.709254026413,195.5031841993332,540.7490015029907,126.31862014532089,461.3180100917816,256.62978887557983,435.03415882587433,203.05986553430557,425.22754669189453,135.32211184501648,178.46861066481276,161.85799988466783,EXTENDED,EXTENDED
745,14.9,533.2971811294556,257.63357877731323,537.7378463745117,195.56816071271896,540.8495306968689,126.4315813779831,461.31967306137085,256.7491203546524,435.1195067167282,203.06345969438553,425.2543956041336,135.25984436273575,178.46837190423997,162.0069238842535,EXTENDED,EXTENDED
746,14.92,533.2730948925018,257.6323449611664,537.7501845359802,195.779250562191,540.8509254455566,126.6812413930893,461.3216042518616,256.8799316883087,435.1523369550705,203.09366136789322,425.28609931468964,135.26971489191055,178.4677050104238,162.12914353240205,EXTENDED,EXTENDED
747,14.94,533.2522809505463,257.62974321842194,537.752115726471,195.9322303533554,540.868091583252,126.84284448623657,461.32729053497314,256.94167613983154,435.1713538169861,203.1114712357521,425.3168374300003,135.22839546203613,178.45308604065974,162.21126855233894,EXTENDED,EXTENDED
748,14.96,533.2414448261261,257.6227694749832,537.7506136894226,195.96182852983475,540.9045159816742,126.89427584409714,461.35438084602356,256.98011219501495,435.2181315422058,203.12858372926712,425.3341108560562,135.1994812488556,178.4441833453283,162.28675048937603,EXTENDED,EXTENDED
749,14.98,533.2379579544067,257.5514495372772,537.7506136894226,195.93484550714493,540.908807516098,126.92915797233582,461.39971017837524,256.99979960918427,435.2487087249756,203.01314145326614,425.4768580198288,135.06042212247849,178.43772695973965,162.33371644608928,EXTENDED,EXTENDED
750,15.0,533.1833481788635,257.5441002845764,537.7595722675323,196.04260325431824,540.9919023513794,126.97141617536545,461.3990128040314,256.97775185108185,435.2495402097702,202.76185870170593,425.5557954311371,134.74840074777603,178.42558590467303,162.35333658353952,EXTENDED,EXTENDED
751,15.02,533.1677377223969,257.5296700000763,537.7988934516907,196.06230407953262,541.0466730594635,127.0068347454071,461.4027142524719,256.9451630115509,435.2461874485016,202.57126092910767,425.63406229019165,134.42225754261017,178.4165074327563,162.35467801533537,EXTENDED,EXTENDED
752,15.04,533.1621587276459,257.5048327445984,537.820565700531,196.08339965343475,541.1355078220367,127.0270049571991,461.4110291004181,256.9285601377487,435.2428078651428,202.52351760864258,425.7994741201401,134.38171595335007,178.41654136904577,162.3262923613404,EXTENDED,EXTENDED
753,15.06,533.1470847129822,257.4925482273102,537.8773212432861,196.09180837869644,541.2352323532104,127.0474299788475,461.4127457141876,256.9170266389847,435.23602187633514,202.52779573202133,426.0460764169693,134.38992351293564,178.40594284417406,162.24446476670306,EXTENDED,EXTENDED
754,15.08,533.0797612667084,257.502606511116,537.9251182079315,196.47993743419647,541.3129091262817,127.37942039966583,461.478191614151,256.9205939769745,435.22456884384155,202.5873139500618,426.2840151786804,134.47716236114502,178.37297875241865,162.11462038607425,EXTENDED,EXTENDED
755,15.1,533.0161392688751,257.5715124607086,537.9399240016937,197.30823040008545,541.3384974002838,127.74224281311035,461.5101099014282,256.9481134414673,435.17647683620453,202.8380736708641,426.4113128185272,134.61300283670425,178.31339309539337,161.9161519162269,EXTENDED,EXTENDED
756,15.12,532.8723728656769,257.65189826488495,537.9465758800507,197.53994643688202,541.351318359375,127.83775627613068,461.5258276462555,256.9717437028885,435.12956500053406,203.1743288040161,426.4954000711441,134.8187819123268,178.2308838044739,161.66118690478183,EXTENDED,EXTENDED
757,15.14,532.750815153122,257.7243983745575,537.9521548748016,197.64448553323746,541.3594186306,128.06499302387238,461.5334451198578,256.98735415935516,435.0683033466339,203.4367561340332,426.58900916576385,134.99964326620102,178.11977299337477,161.37338294892407,EXTENDED,EXTENDED
758,15.16,532.6920211315155,257.78785943984985,537.9598259925842,197.69654721021652,541.3656413555145,128.38531583547592,461.53682470321655,257.02884793281555,434.8886489868164,203.9130225777626,426.6323000192642,135.35716831684113,178.00460599552747,161.0221495357831,EXTENDED,EXTENDED
759,15.18,532.5888097286224,257.87572860717773,537.9640102386475,197.89126217365265,541.3800179958344,129.12336587905884,461.53977513313293,257.0324957370758,434.7834527492523,204.1945606470108,426.6861855983734,135.6184020638466,177.89587056537462,160.6598668478581,EXTENDED,EXTENDED
760,15.2,532.5411200523376,257.9831510782242,537.9809617996216,198.10779690742493,541.3859724998474,129.52226400375366,461.54707074165344,257.0407301187515,434.6309155225754,204.4514760375023,426.71636044979095,135.79780161380768,177.80087152611708,160.28021392433843,EXTENDED,EXTENDED
761,15.22,532.5367212295532,258.06058645248413,537.9966795444489,198.22105318307877,541.3759410381317,129.7590896487236,461.5551710128784,257.0567697286606,434.54495072364807,204.69212383031845,426.83673799037933,136.05625927448273,177.72905694732611,159.89200693148857,EXTENDED,EXTENDED
762,15.24,532.5296401977539,258.22039246559143,538.0057454109192,198.31387102603912,541.3020193576813,129.9779176712036,461.55956983566284,257.12149143218994,434.45721566677094,205.09949773550034,426.9233465194702,136.54392510652542,177.6656824926556,159.48977052930178,EXTENDED,EXTENDED
763,15.26,532.524973154068,258.2515060901642,538.0078375339508,198.37088137865067,541.2061035633087,130.00382781028748,461.5607500076294,257.1509689092636,434.430930018425,205.25271892547607,427.0839035511017,136.71664595603943,177.59439944475952,159.14898523356186,EXTENDED,EXTENDED
764,15.28,532.5185358524323,258.2710862159729,538.0128264427185,198.5045626759529,541.1748826503754,130.0012931227684,461.59406304359436,257.1892976760864,434.42384898662567,205.36460727453232,427.2786319255829,136.7632895708084,177.52784924796165,158.82944864100497,EXTENDED,EXTENDED
765,15.3,532.5137078762054,258.2919269800186,538.0165278911591,198.6723616719246,541.0851359367371,130.00012636184692,461.597603559494,257.2402596473694,434.4175457954407,205.5198535323143,427.30789482593536,136.87238842248917,177.4546890912226,158.57308276266735,EXTENDED,EXTENDED
766,15.32,532.4312031269073,258.3886742591858,538.0253791809082,199.10434484481812,541.0697400569916,130.0825372338295,461.59910559654236,257.4104994535446,434.40526127815247,205.81764578819275,427.3139297962189,137.0123326778412,177.3592017555939,158.36680649391926,EXTENDED,EXTENDED
767,15.34,532.3190331459045,258.4163546562195,538.021570444107,199.3505984544754,541.0012900829315,130.13072311878204,461.60205602645874,257.4327617883682,434.38661992549896,205.94773292541504,427.3187845945358,137.14012652635574,177.24153785339809,158.21694727081425,EXTENDED,EXTENDED
768,15.36,532.2914063930511,258.44939947128296,538.0122900009155,199.49004650115967,540.9907758235931,130.15655279159546,461.6160035133362,257.4570894241333,434.3804508447647,206.09108358621597,427.354833483696,137.27990984916687,177.13572605796,158.09207756707852,EXTENDED,EXTENDED
769,15.38,532.2576642036438,258.4712326526642,538.0206048488617,199.49888437986374,540.9844994544983,130.15911430120468,461.65929436683655,257.4774742126465,434.3747913837433,206.11467361450195,427.4353265762329,137.38426119089127,177.03087667759954,157.99371180755094,EXTENDED,EXTENDED
770,15.4,532.2443604469299,258.53128731250763,538.0656123161316,199.48100745677948,540.9991443157196,130.17703145742416,461.6804838180542,257.4840188026428,434.2910796403885,206.1347633600235,427.45458483695984,137.4437928199768,176.93258506800726,157.87737868575533,EXTENDED,EXTENDED
771,15.42,532.2393178939819,258.5784673690796,538.1907105445862,199.42556619644165,541.1212921142578,130.37039190530777,461.68439984321594,257.49619603157043,434.14704501628876,206.30316585302353,427.46204137802124,137.6214623451233,176.84256729711433,157.71570647922405,EXTENDED,EXTENDED
772,15.44,532.2348117828369,258.6012661457062,538.5031878948212,199.4215965270996,541.4202511310577,130.7024359703064,461.6552174091339,257.5030893087387,433.8716357946396,206.62559419870377,427.4306058883667,138.10338824987411,176.72938078313922,157.4613255245479,EXTENDED,EXTENDED
773,15.46,532.2130858898163,258.63305032253265,538.6959314346313,199.3585780262947,541.6476488113403,130.8861941099167,461.52416467666626,257.50805139541626,433.36110413074493,206.75238221883774,427.2971123456955,138.29700350761414,176.5911862139256,157.08960319873003,EXTENDED,EXTENDED
774,15.48,532.1820795536041,258.64648818969727,538.9018177986145,199.30859506130219,541.7314946651459,131.15602433681488,461.4428400993347,257.5122892856598,432.54453241825104,206.7831739783287,427.2149831056595,138.41422945261002,176.40126162230365,156.4898604387742,EXTENDED,EXTENDED
775,15.5,532.2109401226044,258.6980402469635,539.2585515975952,199.73856657743454,541.8927490711212,132.2965532541275,461.37224435806274,257.58857131004333,431.69496953487396,207.3203131556511,427.05987095832825,139.32766914367676,176.12659404087853,155.6368059201406,EXTENDED,EXTENDED
776,15.52,532.194846868515,259.0373933315277,539.647364616394,201.11589431762695,541.9610381126404,134.355229139328,461.3439202308655,258.1080347299576,430.64890801906586,208.64331275224686,426.84534788131714,141.29472076892853,175.7202486599262,154.46241990023364,EXTENDED,EXTENDED
777,15.54,532.1108400821686,259.8309516906738,540.3305768966675,203.26929241418839,541.9874846935272,137.47411519289017,461.34976744651794,258.82614254951477,429.4327139854431,210.15923023223877,426.53874456882477,143.71715784072876,175.07817294239362,152.96332575140008,EXTENDED,EXTENDED
778,15.56,532.0991456508636,260.2927476167679,541.2013292312622,204.1927769780159,541.9561564922333,139.57743644714355,461.3779842853546,259.0083181858063,428.5462975502014,211.58357709646225,425.7014662027359,146.35587483644485,174.1235006282982,151.31640748609652,EXTENDED,EXTENDED
779,15.58,531.9659471511841,261.0046863555908,542.2567248344421,204.82555031776428,541.9822812080383,140.67942202091217,461.378413438797,259.51316356658936,427.72414684295654,212.44492828845978,425.29401183128357,147.59418368339539,172.81510784910262,149.6747917641007,EXTENDED,EXTENDED
780,15.6,531.7360818386078,261.8615984916687,543.7451362609863,205.34725338220596,542.0312583446503,141.99826419353485,461.3958477973938,259.98686850070953,426.91393196582794,212.9765823483467,424.9401479959488,148.4867960214615,171.0217569436855,148.1047770333336,EXTENDED,EXTENDED
781,15.62,531.699925661087,262.2585117816925,544.6785986423492,206.48316890001297,542.1168744564056,143.73975545167923,461.5899860858917,260.1615071296692,426.32521390914917,213.22610825300217,424.45171773433685,148.93363863229752,169.00365660805213,146.77255573595056,EXTENDED,EXTENDED
782,15.64,531.7745447158813,262.43264079093933,545.7209587097168,207.7339768409729,542.1307146549225,146.10401540994644,462.0875358581543,260.33225655555725,425.65670013427734,213.9523833990097,423.8491863012314,150.10561645030975,166.84128663039505,145.6198201482307,EXTENDED,EXTENDED
783,15.66,531.7687511444092,263.0286544561386,546.9756424427032,210.4201689362526,542.1995401382446,149.16143864393234,462.5741958618164,260.73630452156067,424.4695007801056,216.2293642759323,423.4564036130905,153.39790731668472,164.43451594011998,144.13029775482025,EXTENDED,EXTENDED
784,15.68,531.728196144104,263.8537287712097,547.9989051818848,213.12135457992554,542.4038708209991,152.62403637170792,463.0992114543915,260.99543273448944,423.511603474617,217.95741766691208,423.0853199958801,156.12111389636993,161.94642823192927,142.37136956969564,EXTENDED,EXTENDED
785,15.7,531.7519068717957,264.0427440404892,548.0085074901581,214.48517739772797,542.4215734004974,155.65764158964157,463.72883319854736,261.4841043949127,422.39277362823486,219.4584622979164,423.05820286273956,159.07912105321884,159.93841264767218,140.24125325583321,EXTENDED,EXTENDED
786,15.72,532.327938079834,264.4491523504257,548.7812519073486,217.97691732645035,542.7581906318665,159.7405806183815,464.1921579837799,261.8073105812073,421.71978056430817,221.6159239411354,422.8538453578949,162.75245994329453,157.94566588958742,137.7544133293364,EXTENDED,EXTENDED
787,15.74,533.6083173751831,264.43914771080017,549.4903743267059,221.4759796857834,542.8941786289215,163.83903622627258,464.24816250801086,261.90942227840424,419.5660471916199,224.49830621480942,422.27703630924225,165.67047536373138,156.10994529863143,134.51993109156777,EXTENDED,EXTENDED
788,15.76,534.7263693809509,264.41956758499146,551.1279702186584,224.02039021253586,543.1177139282227,167.18279868364334,464.24065232276917,262.0720714330673,418.87320578098297,228.09948027133942,421.9987839460373,169.2185953259468,154.20231989499587,131.20657905506923,EXTENDED,EXTENDED
789,15.78,535.2384030818939,264.5928382873535,552.5027096271515,229.93006110191345,543.2130932807922,171.78837954998016,464.03583884239197,262.4912738800049,416.9574648141861,231.79143369197845,421.47915959358215,173.31829816102982,151.70468075482023,127.38664235170043,EXTENDED,EXTENDED
790,15.8,535.3251457214355,264.9873375892639,553.1319558620453,233.3685725927353,543.2783782482147,175.75150430202484,463.84615302085876,263.6976510286331,415.5985504388809,235.45431196689606,421.24084532260895,177.88528203964233,148.60362572420917,123.36740755974122,EXTENDED,EXTENDED
791,15.82,535.4417681694031,265.25099873542786,553.8734793663025,237.0890110731125,543.4290647506714,179.94318008422852,463.45669627189636,264.5057737827301,413.58456015586853,239.25800621509552,421.14605605602264,180.2376464009285,144.97148425926093,118.81427877122985,EXTENDED,EXTENDED
792,15.84,535.4343116283417,266.1288857460022,554.393345117569,241.3084477186203,543.6332881450653,185.27936786413193,463.3102476596832,265.28482139110565,412.4950736761093,242.6631510257721,421.12011909484863,183.41252356767654,140.68571356122567,114.49730911523311,EXTENDED,EXTENDED
793,15.86,535.4126393795013,267.20195710659027,554.8003435134888,247.08343148231506,543.6358630657196,190.52195996046066,463.2913649082184,265.4398798942566,411.81980073451996,245.75978815555573,421.3230013847351,186.50965690612793,135.68821047956735,110.10205077357155,EXTENDED,EXTENDED
794,15.88,535.3953659534454,268.28774213790894,555.2539050579071,252.99735367298126,543.6404764652252,197.09649682044983,463.2888436317444,265.4267370700836,410.68914234638214,249.4893729686737,421.4356005191803,190.0469809770584,129.9707624950362,105.68649643705935,EXTENDED,EXTENDED
795,15.9,535.3807747364044,269.2564219236374,556.2000811100006,258.7045580148697,543.6432123184204,203.41297835111618,463.1665885448456,265.4005855321884,408.53870809078217,253.14656496047974,421.44906520843506,194.75861638784409,122.6055698048373,100.77221276243074,EXTENDED,EXTENDED
796,15.92,535.2826595306396,269.40249502658844,556.838446855545,265.0745630264282,543.489146232605,209.90621745586395,462.85775899887085,265.3907150030136,407.07567036151886,257.7946722507477,421.58435583114624,198.1156423687935,112.86796660145133,95.68025901180933,EXTENDED,FLEXED
797,15.94,534.7597897052765,269.3699598312378,557.5220346450806,270.7922011613846,543.1262969970703,213.75485211610794,462.06344962120056,265.22138714790344,405.8174729347229,261.5701228380203,421.5897470712662,202.194906771183,100.968930083041,90.30480080485665,EXTENDED,FLEXED
798,15.96,534.2136383056641,269.29220259189606,557.4150145053864,277.29494869709015,542.9757177829742,219.7183683514595,461.8028461933136,264.96241986751556,405.29159903526306,265.7612085342407,421.684992313385,206.2426820397377,87.36832118263344,84.70053555524348,FLEXED,FLEXED
799,15.98,533.955180644989,269.19373869895935,557.3062777519226,283.11475217342377,542.6977336406708,226.5247017145157,461.80633306503296,264.77222442626953,405.13731837272644,269.60178315639496,421.96619510650635,210.64091473817825,73.14127808496633,79.21853068689703,FLEXED,FLEXED
800,16.0,533.7957501411438,269.1463977098465,557.211971282959,288.3855074644089,542.2683119773865,232.09717869758606,461.71390414237976,264.71807062625885,405.5037349462509,273.33949506282806,422.5039780139923,214.83700275421143,59.469786751173615,74.19887963838417,FLEXED,FLEXED
801,16.02,533.7944090366364,269.1018730401993,556.8277716636658,294.1025286912918,542.2397196292877,239.66052532196045,461.70660853385925,264.7111237049103,405.8266192674637,277.5797724723816,423.7025499343872,218.99486929178238,47.45061886910798,69.39341892939639,FLEXED,FLEXED
802,16.04,533.924013376236,269.06721889972687,556.7995011806488,299.78151619434357,542.0269131660461,242.47748851776123,461.7226481437683,264.76428508758545,405.89600801467896,281.59946501255035,425.1030385494232,224.5035097002983,37.44319112638429,64.55100735121655,FLEXED,FLEXED
803,16.06,534.0576410293579,269.04391050338745,556.7723572254181,303.83607745170593,541.6047871112823,242.75120794773102,461.7335915565491,265.0016874074936,406.2423884868622,286.78709864616394,425.7795453071594,230.26659786701202,29.90393059162211,59.6922282784404,FLEXED,FLEXED
804,16.08,534.3359470367432,269.03572976589203,556.7157089710236,309.3375027179718,540.4403865337372,247.54646122455597,461.637943983078,265.29568433761597,408.7664544582367,292.0161724090576,425.9463518857956,237.19396591186523,23.816716239653346,55.01026763920191,FLEXED,FLEXED
805,16.1,534.4448447227478,269.1804885864258,556.4295709133148,313.7964606285095,538.0289196968079,250.15005469322205,461.4352226257324,266.01186096668243,411.5703821182251,297.66082763671875,427.0348459482193,241.92532896995544,18.69315187682873,50.41285362213779,FLEXED,FLEXED
806,16.12,534.445059299469,269.42502558231354,555.657148361206,318.2990312576294,535.2894723415375,254.89941537380219,461.4052891731262,266.9088989496231,413.0071610212326,302.36818492412567,427.7881979942322,246.96688950061798,14.29259235616777,46.16682166970511,FLEXED,FLEXED
807,16.14,534.4245135784149,269.9231654405594,555.0505936145782,322.28439152240753,534.1407358646393,259.78884100914,461.41215562820435,267.7303522825241,413.70365023612976,307.66715705394745,428.93725633621216,253.387051820755,10.44833893534846,42.119784547195216,FLEXED,FLEXED
808,16.16,534.4069182872772,270.1935052871704,553.602147102356,325.9801000356674,534.0485215187073,264.1035497188568,461.2886130809784,268.13786029815674,415.35186767578125,311.25536262989044,429.6821862459183,258.21792483329773,6.899509566955308,38.559073078495736,FLEXED,FLEXED
809,16.18,534.4553053379059,270.1883554458618,551.8612861633301,329.236301779747,533.6563289165497,266.68262779712677,461.2440884113312,268.48061978816986,418.2396411895752,315.6527638435364,430.98748326301575,261.46964728832245,4.081569210126629,35.22417322805744,FLEXED,FLEXED
810,16.2,534.4967186450958,270.1736569404602,550.7225275039673,331.3263863325119,533.1863522529602,272.47072756290436,461.0860526561737,268.5344785451889,421.6596186161041,319.2283093929291,431.9551706314087,264.21743631362915,2.4064703265007554,32.26084157615078,FLEXED,FLEXED
811,16.22,534.5061600208282,270.1402097940445,550.2532482147217,332.85814225673676,533.2361340522766,275.5609542131424,461.14452481269836,268.6077296733856,424.7305065393448,321.68564200401306,434.2551916837692,266.5640205144882,1.7655476014953932,29.423970652608585,FLEXED,FLEXED
812,16.24,534.5210194587708,270.1279789209366,550.1312077045441,333.7529271841049,533.3128452301025,277.11591124534607,461.136531829834,268.58745217323303,426.5688121318817,323.7900495529175,435.25734543800354,267.79880225658417,1.7160682293594713,27.192662048297763,FLEXED,FLEXED
813,16.26,534.5287978649139,270.1184034347534,550.2291083335876,334.10123884677887,533.3349466323853,277.9667615890503,461.10997796058655,268.56060326099396,427.7206063270569,324.57215487957,436.1940264701843,268.15475821495056,2.0185103970104117,25.305652046535652,FLEXED,FLEXED
814,16.28,534.5460712909698,270.11349499225616,550.246649980545,333.9686304330826,533.225029706955,278.23997139930725,461.0981225967407,268.5484528541565,428.20981442928314,325.1536577939987,436.50838136672974,268.41077506542206,2.6131346882188375,23.850095068278545,FLEXED,FLEXED
815,16.3,534.5485925674438,270.08020877838135,550.3083944320679,333.84492695331573,533.1568479537964,279.17490899562836,461.0839068889618,268.55220794677734,428.14978659152985,325.2700388431549,436.27248108386993,269.052654504776,2.9739077829177107,22.779638504537846,FLEXED,FLEXED
816,16.32,534.5284223556519,269.988289475441,550.3471255302429,333.88998806476593,533.0471992492676,278.356808423996,461.08004450798035,268.5921996831894,427.99655199050903,325.3684490919113,436.2166106700897,268.77917647361755,3.164354699340282,22.242839910678605,FLEXED,FLEXED
817,16.34,534.5283687114716,270.00478506088257,550.3698706626892,333.6524248123169,533.0337882041931,278.0398517847061,461.0265076160431,268.8237279653549,427.4724751710892,324.50418770313263,436.3490581512451,267.6983267068863,3.281052862853289,22.0345445272199,FLEXED,FLEXED
818,16.36,534.5602869987488,270.13739347457886,550.4353702068329,333.2669645547867,532.8603029251099,278.1926304101944,461.00558638572693,269.11917328834534,427.1446019411087,323.9001274108887,436.1987739801407,267.043599486351,3.4051874008905854,22.117422994177698,FLEXED,FLEXED
819,16.38,534.5649540424347,270.3412413597107,550.5267798900604,333.08154344558716,532.7804803848267,278.8417249917984,460.93788743019104,269.4840878248215,426.8944054841995,323.6368954181671,436.14644408226013,266.8423533439636,3.539672768610631,22.330759389135842,FLEXED,FLEXED
820,16.4,534.5777213573456,270.5241948366165,550.6803631782532,332.905375957489,532.7796220779419,280.2717983722687,460.9085977077484,269.8606163263321,426.7240583896637,323.574560880661,435.994228720665,266.8871730566025,3.6944478322728633,22.583819081590796,FLEXED,FLEXED
821,16.42,534.579062461853,270.6320732831955,550.8533120155334,332.89327919483185,532.5772762298584,280.3569585084915,460.63769459724426,270.1842784881592,426.6017496585846,323.7007051706314,435.72404980659485,266.82958602905273,3.921188222964009,22.85956518456725,FLEXED,FLEXED
822,16.44,534.5802426338196,270.741131901741,550.9453654289246,332.90162086486816,532.343977689743,280.93046844005585,460.4446828365326,270.35156786441803,426.52131021022797,323.70446026325226,435.30755639076233,266.8771952390671,4.242442734411972,23.15311324099464,FLEXED,FLEXED
823,16.46,534.5725178718567,270.8538919687271,551.0266900062561,333.05791318416595,532.2651743888855,282.270285487175,460.312020778656,270.7339435815811,426.5152484178543,324.295511841774,434.99234318733215,267.35111474990845,4.617443754416068,23.375420190140176,FLEXED,FLEXED
824,16.48,534.5730006694794,271.0009843111038,551.0964810848236,333.3227813243866,532.7863812446594,285.636430978775,460.1148247718811,271.13876938819885,426.69010162353516,324.92599189281464,434.69373285770416,267.33351945877075,5.079979542211753,23.58397544822604,FLEXED,FLEXED
825,16.5,534.593278169632,271.054869890213,551.3595521450043,333.70553255081177,534.4075083732605,291.390922665596,459.9530875682831,271.30981385707855,427.4929404258728,325.24034678936005,434.3914210796356,267.7641212940216,5.588095955458546,23.786611887598013,FLEXED,FLEXED
826,16.52,534.613448381424,271.07807099819183,551.7633855342865,333.8026821613312,536.1880123615265,295.9186792373657,459.72681641578674,271.5721607208252,428.4767210483551,326.2323886156082,434.2796266078949,268.8523203134537,6.092989805169305,23.914479054945595,FLEXED,FLEXED
827,16.54,534.730339050293,271.30246460437775,552.0359516143799,334.13034081459045,537.3440980911255,297.9521691799164,459.6082627773285,271.70645892620087,429.580020904541,326.91932916641235,434.0929985046387,269.81190741062164,6.44468828427627,23.986744707746677,FLEXED,FLEXED
828,16.56,534.7554445266724,271.39642238616943,552.2969841957092,334.2221796512604,538.2779359817505,300.9360998868942,459.3856930732727,271.76764011383057,430.3557962179184,327.8090178966522,433.0974966287613,270.699343085289,6.800841520834465,24.157093259703007,FLEXED,FLEXED
829,16.58,534.7552299499512,271.40087485313416,553.2193958759308,334.62126553058624,538.0529522895813,299.9774247407913,459.36423540115356,272.0140814781189,430.8403104543686,328.3782631158829,432.5592041015625,271.6349244117737,7.042032340514282,24.38932183298611,FLEXED,FLEXED
830,16.6,534.7784042358398,271.6852158308029,554.1204035282135,334.87460017204285,536.2338244915009,298.0664312839508,459.1067433357239,272.63031899929047,431.1830163002014,329.23949360847473,432.10674226284027,273.4527111053467,7.451638449425223,24.610934105015417,FLEXED,FLEXED
